Rule ID,SDTMIG Version,Rule Version,Class,Domain,Variable,Condition,Rule,Document,Section,Item ,Cited Guidance,Release Notes,,,,,,,,,,,,
CG0275,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'CURTRT' and record exists where TSPARMCD = 'ADDON' and TSVAL = 'Y',TSVAL ^= null,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][Required when ADDON equals ""Y""]",,,,,,,,,,,,,
CG0276,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'TRT' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.3[Appendix C1][If study type is INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0276,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'TRT' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][If study type is INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0277,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'INTMODEL' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.3[Appendix C1][If study type is INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0277,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'INTMODEL' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][If study type is INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0278,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'INTTYPE' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.3[Appendix C1][If study type is ""INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0278,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'INTTYPE' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL',TSVAL ^= null,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][If study type is ""INTERVENTIONAL"" this parameter is required]",,,,,,,,,,,,,
CG0279,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'PCLAS' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL' and Pharmacological Class of Interventional Therapy is applicable,TSVAL ^= null,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.3[Appendix C1][If study type is ""INTERVENTIONAL"" and if Intervention Type is one for which pharmacological class is applicable this parameter is required.]","Reformatted Condition, no change to rule.",,,,,,,,,,,,
CG0279,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'PCLAS' and record exists where TSPARMCD = 'STYPE' and TSVAL = 'INTERVENTIONAL' and Pharmacological Class of Interventional Therapy is applicable,TSVAL ^= null,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][If study type is ""INTERVENTIONAL"" and if Intervention Type is one for which pharmacological class is applicable this parameter is required.]","Reformatted Condition, no change to rule.",,,,,,,,,,,,
CG0280,3.2,1,TDM,TS,TSVAL,TSPARMCD = 'RANDQT' and TSVAL ^= null,TSVAL > 0 and TSVAL <= 1,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"IG v3.2[7.4][Assumption 3][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.2[Appendix C1][Required only when there is only one investigational treatment. The value is always a number between 0 and 1. There are cases where the ratio is 1 (e.g., crossover study or open label study where all subjects are exposed to investigational therapy).]",,,,,,,,,,,,,
CG0280,3.3,1,TDM,TS,TSVAL,TSPARMCD = 'RANDQT' and TSVAL ^= null,TSVAL > 0 and TSVAL <= 1,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][Required only when there is only one investigational treatment. The value is always a number between 0 and 1. There are cases where the ratio is 1 (e.g., crossover study or open label study where all subjects are exposed to investigational therapy).]",,,,,,,,,,,,,
CG0281,3.2,1,TDM,TS,TSPARMCD,At least one observation where TSPARMCD = TRT and there is only one investigational treatment,TSPARMCD = RANDQT record is present,IG v3.2,IG v3.2[7.4]|IG v3.2[Appendix C1],IG v3.2[7.4][Assumption 3]|IG v3.2[Appendix C1],"|IG v3.2[Appendix C1][Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD]|IG v3.2[Appendix C1][Required only when there is only one investigational treatment. The value is always a number between 0 and 1. There are cases where the ratio is 1 (e.g., crossover study or open label study where all subjects are exposed to investigational therapy).]",,,,,,,,,,,,,
CG0281,3.3,1,TDM,TS,TSPARMCD,At least one observation where TSPARMCD = TRT and there is only one investigational treatment,TSPARMCD = RANDQT record is present,IG v3.3,IG v3.3[7.4.2]|IG v3.3[Appendix C1],IG v3.3[7.4.2][Assumption 3]|IG v3.3[Appendix C1],"IG v3.3[7.4.2][Assumption 3][Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.]|IG v3.3[Appendix C1][Required only when there is only one investigational treatment. The value is always a number between 0 and 1. There are cases where the ratio is 1 (e.g., crossover study or open label study where all subjects are exposed to investigational therapy).]",,,,,,,,,,,,,
CG0282,3.2,1,TDM,TS,TSVAL,TSPARMCD = ADAPT,"TSVAL in ('N','Y')",IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0282,3.3,1,TDM,TS,TSVAL,TSPARMCD = ADAPT,"TSVAL in ('N','Y')",IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0283,3.2,1,TDM,TS,TSVAL,TSPARMCD = DCUTDTC,TSVAL conforms to ISO 8601 date,IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0283,3.3,1,TDM,TS,TSVAL,TSPARMCD = DCUTDTC,TSVAL conforms to ISO 8601 date,IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0284,3.2,1,TDM,TS,TSVAL,TSPARMCD = NARMS,TSVAL is integer and > 0,IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0284,3.3,1,TDM,TS,TSVAL,TSPARMCD = NARMS,TSVAL is integer and > 0,IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0285,3.2,1,TDM,TS,TSVAL,TSPARMCD = SSTDTC,TSVAL conforms to ISO 8601 date,IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0285,3.3,1,TDM,TS,TSVAL,TSPARMCD = SSTDTC,TSVAL conforms to ISO 8601 date,IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0286,3.2,1,TDM,TS,TSVAL,TSPARMCD = SENDTC,TSVAL conforms to ISO 8601 date,IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0286,3.3,1,TDM,TS,TSVAL,TSPARMCD = SENDTC,TSVAL conforms to ISO 8601 date,IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0287,3.2,1,TDM,TS,GEN,,A set of records exist with at least one record with TSPARMCD equal to each of the required values in the list of Trial Summary Codes in Appendix C1,IG v3.2,7.4,Assumption 3,Further information about the parameters is included below in Table 1. TSVAL may have controlled terminology depending on the value of TSPARMCD,,,,,,,,,,,,,
CG0287,3.3,1,TDM,TS,GEN,,A set of records exist with at least one record with TSPARMCD equal to each of the required values in the list of Trial Summary Codes in Appendix C1,IG v3.3,7.4,Assumption 3,"Further information about the parameters is included Appendix C1, Trial Summary Codes. TSVAL may have controlled terminology depending on the value of TSPARMCD. Conditions for including parameters are included in Appendix C1, Trial Summary Codes.",,,,,,,,,,,,,
CG0288,3.2,1,TDM,TS,TSVALCD,TSVCDREF = 'CDISC',TSVALCD = valid code in the version identified in TSVCDVER,IG v3.2,7.4,Specification,"The version number of the Reference Terminology, if applicable.",,,,,,,,,,,,,
CG0288,3.3,1,TDM,TS,TSVALCD,TSVCDREF = 'CDISC',TSVALCD = valid code in the version identified in TSVCDVER,IG v3.3,7.4.2,Specification,"The version number of the Reference Terminology, if applicable.",,,,,,,,,,,,,
CG0288,3.4,1,TDM,TS,TSVALCD,TSVCDREF = 'CDISC',TSVALCD = valid code in the  version identified in TSVCDVER,IG v3.4,7.4.2,Specification,"The version number of the Reference Terminology, if applicable.",No Change,,,,,,,,,,,,
CG0289,3.2,1,TDM,TS,TSVCDVER,TSVCDREF = 'CDISC',TSVCDVER = valid published version (date),IG v3.2,7.4,Specification,"The version number of the Reference Terminology, if applicable.",,,,,,,,,,,,,
CG0289,3.3,1,TDM,TS,TSVCDVER,TSVCDREF = 'CDISC',TSVCDVER = valid published version (date),IG v3.3,7.4.2,Specification,"The version number of the Reference Terminology, if applicable.",,,,,,,,,,,,,
CG0289,3.4,1,TDM,TS,TSVCDVER,TSVCDREF = 'CDISC',TSVCDVER = valid published version (date),IG v3.4,7.4.2,,"The version number of the Reference Terminology, if applicable.",No Change,,,,,,,,,,,,
CG0291,3.2,1,TDM,TS,TSVAL,TSVALNF = null,TSVAL not populated with values or synonyms of values in the ISO 21090 null flavor codelist (or other terms that can be represented as null flavors),IG v3.2,Section 7.4-TS - Use of Null Flavor Enumeration,,"While it would be possible to allow a value such as NONE or UNBOUNDED to be entered in TSVAL, validation programs would then have to recognize this special term as an exception to the expected data format. Therefore, it was decided that a separate null flavor variable that uses the ISO 21090 null flavor terminology would be a better solution.",,,,,,,,,,,,,
CG0291,3.3,1,TDM,TS,TSVAL,TSVALNF = null,TSVAL not populated with values or synonyms of values in the ISO 21090 null flavor codelist (or other terms that can be represented as null flavors),IG v3.3,7.4.2.1,,"While it would be possible to allow a value such as NONE or UNBOUNDED to be entered in TSVAL, validation programs would then have to recognize this special term as an exception to the expected data format. Therefore, it was decided that a separate null flavor variable that uses the ISO 21090 null flavor terminology would be a better solution.",,,,,,,,,,,,,
CG0291,3.4,1,TDM,TS,TSVAL,TSVALNF = null,TSVAL not populated with values or synonyms of values in the ISO 21090 null flavor codelist (or other terms that can be represented as null flavors),IG v3.4,7.4.2.1,,"While it would be possible to allow a value such as NONE or UNBOUNDED to be entered in TSVAL, validation programs would then have to recognize this special term as an exception to the expected data format. Therefore, it was decided that a separate null flavor variable that uses the ISO 21090 null flavor terminology would be a better solution. ",No Change,,,,,,,,,,,,
CG0293,3.2,1,TDM,TV,ARMCD,ARMCD ^= null,ARMCD in TA.ARMCD,IG v3.2,7,Specification,"2. If the timing of Visits for a trial does not depend on which ARM a subject is in, then ARMCD should be null.",,,,,,,,,,,,,
CG0293,3.3,1,TDM,TV,ARMCD,ARMCD ^= null,ARMCD in TA.ARMCD,IG v3.3,7.3.1,Specification,"2. If the timing of Visits for a trial does not depend on which ARM a subject is in, then ARMCD should be null.",,,,,,,,,,,,,
CG0293,3.4,1,TDM,TV,ARMCD,ARMCD ^= null,ARMCD in TA.ARMCD,IG v3.4,7.3.1,Specification,"2. If the timing of Visits for a trial does not depend on which ARM a subject is in, then ARMCD should be null.",No Change,,,,,,,,,,,,
